review_number,block,block_chronology,block_position
142090,DialogCheck_1585,ini/mei/final,mesmo arquivo
142090,DialogCheck_1586,ini/mei/final,mesmo arquivo
142090,DialogCheck_1587,ini/mei/final,mesmo arquivo
142090,DialogMarkerProperties_1263,ini/mei/final,mesmo arquivo
142090,DialogMarkerProperties_1264,ini/mei/final,mesmo arquivo
142090,DialogMarkerProperties_1265,ini/mei/final,mesmo arquivo
142090,DialogMessageArea_207,ini/mei/final,mesmo arquivo
142090,DialogMessageArea_208,ini/mei/final,mesmo arquivo
142090,DialogPage_210,ini/mei/final,arquivo diferente
142090,DialogPage_213,ini/mei/final,ambos
142090,DialogSettings_224,ini/mei/final,arquivo diferente
142090,DialogTaskProperties_1267,ini/mei/final,mesmo arquivo
142090,DialogTaskProperties_1268,ini/mei/final,mesmo arquivo
142090,DialogTaskProperties_1269,ini/mei/final,mesmo arquivo
142090,DialogTaskProperties_1271,ini/mei/final,mesmo arquivo
142090,DialogTaskProperties_1272,ini/mei/final,mesmo arquivo
142090,DialogTaskProperties_1274,ini/mei/final,mesmo arquivo
142090,DialogUtil_826,ini/mei/final,ambos
142090,DirectoryFieldEditor_260,ini/mei/final,ambos
142090,DirectoryFieldEditor_261,ini/mei/final,mesmo arquivo
142090,DuckType_1438,ini/mei/final,mesmo arquivo
142090,DuckType_1439,ini/mei/final,mesmo arquivo
142090,DynamicModelActivityRegistry_1762,ini/mei/final,mesmo arquivo
142090,DynamicModelActivityRegistry_1763,ini/mei/final,mesmo arquivo
142090,DynamicModelActivityRegistry_1764,ini/mei/final,mesmo arquivo
142090,DynamicModelActivityRegistry_1765,ini/mei/final,mesmo arquivo
142090,DynamicModelActivityRegistry_1766,ini/mei/final,mesmo arquivo
142090,DynamicModelActivityRegistry_1767,ini/mei/final,mesmo arquivo
142090,DynamicModelActivityRegistry_1768,ini/mei/final,mesmo arquivo
142090,DynamicModelActivityRegistry_1769,ini/mei/final,mesmo arquivo
142090,DynamicModelActivityRegistry_1770,ini/mei/final,mesmo arquivo
142090,DynamicModelActivityRegistry_1771,ini/mei/final,mesmo arquivo
142090,DynamicModelActivityRegistry_1772,ini/mei/final,mesmo arquivo
142090,DynamicModelActivityRegistry_1773,ini/mei/final,mesmo arquivo
142090,DynamicModelActivityRegistry_1774,ini/mei/final,mesmo arquivo
142090,DynamicModelActivityRegistry_1775,ini/mei/final,mesmo arquivo
142090,DynamicModelActivityRegistry_1776,ini/mei/final,mesmo arquivo
142090,DynamicModelActivityRegistry_1777,ini/mei/final,mesmo arquivo
142090,DynamicModelActivityRegistry_1778,ini/mei/final,mesmo arquivo
142090,EditBookmarkAction_1226,ini/mei/final,ambos
142090,EditBookmarkAction_1227,ini/mei/final,mesmo arquivo
142090,EditBookmarkAction_1228,ini/mei/final,mesmo arquivo
142090,EditMask_1443,ini/mei/final,mesmo arquivo
142090,EditMask_1444,ini/mei/final,mesmo arquivo
142090,EditorAreaDropAdapter_827,ini/mei/final,mesmo arquivo
142090,EditorAreaDropAdapter_828,ini/mei/final,mesmo arquivo
142090,EditorAreaDropAdapter_829,ini/mei/final,mesmo arquivo
142090,EditorAreaDropAdapter_830,ini/mei/final,mesmo arquivo
142090,EditorAreaDropAdapter_831,ini/mei/final,ambos
142090,EditorAreaDropAdapter_832,ini/mei/final,mesmo arquivo
142090,EditorAreaDropAdapter_833,ini/mei/final,mesmo arquivo
142090,EditorPerformanceSuite_1618,ini/mei/final,mesmo arquivo
142090,EmailAddressValidator_1487,ini/mei/final,mesmo arquivo
142090,EObjectAttributeIterator_22,ini/mei/final,mesmo arquivo
142090,EObjectAttributeIterator_23,ini/mei/final,mesmo arquivo
142090,EObjectPointer_25,ini/mei/final,mesmo arquivo
142090,EObjectPointer_26,ini/mei/final,mesmo arquivo
142090,EObjectPropertyPointer_28,ini/mei/final,mesmo arquivo
142090,EObjectPropertyPointer_29,ini/mei/final,mesmo arquivo
142090,EObjectPropertyPointer_30,ini/mei/final,mesmo arquivo
142090,EObjectPropertyPointer_31,ini/mei/final,mesmo arquivo
142090,EObjectPropertyPointer_32,ini/mei/final,mesmo arquivo
142090,EObjectPropertyPointer_33,ini/mei/final,mesmo arquivo
142090,EObjectPropertyPointer_34,ini/mei/final,mesmo arquivo
142090,EObjectPropertyPointer_35,ini/mei/final,mesmo arquivo
142090,EObjectPropertyPointer_36,ini/mei/final,mesmo arquivo
142090,EObjectPropertyPointer_37,ini/mei/final,mesmo arquivo
142090,EObjectPropertyPointer_38,ini/mei/final,mesmo arquivo
142090,EObjectPropertyPointer_39,ini/mei/final,mesmo arquivo
142090,EStructuralFeatureIterator_41,ini/mei/final,mesmo arquivo
142090,EStructuralFeatureIterator_42,ini/mei/final,mesmo arquivo
142090,EStructuralFeatureIterator_43,ini/mei/final,mesmo arquivo
142090,EStructuralFeatureIterator_44,ini/mei/final,mesmo arquivo
142090,EStructuralFeatureIterator_45,ini/mei/final,mesmo arquivo
142090,EStructuralFeatureIterator_46,ini/mei/final,mesmo arquivo
142090,EStructuralFeatureIterator_47,ini/mei/final,mesmo arquivo
142090,EStructuralFeatureOwnerPointer_50,ini/mei/final,ambos
142090,EStructuralFeatureOwnerPointer_51,ini/mei/final,mesmo arquivo
142090,EStructuralFeaturePointer_55,unique/ini,ambos
142090,EStructuralFeaturePointer_56,ini/mei/final,mesmo arquivo
142090,EStructuralFeaturePointer_57,ini/mei/final,mesmo arquivo
142090,EStructuralFeaturePointer_58,ini/mei/final,mesmo arquivo
142090,EStructuralFeaturePointer_59,ini/mei/final,mesmo arquivo
142090,EStructuralFeaturePointer_60,ini/mei/final,mesmo arquivo
142090,ExtendedTextEditor_2157,ini/mei/final,mesmo arquivo
142090,ExtendedTextSelectionActionFilter_2159,ini/mei/final,mesmo arquivo
142090,ExternalProjectImportWizard_1298,ini/mei/final,mesmo arquivo
142090,FailureDialog_1595,ini/mei/final,mesmo arquivo
142090,FallbackScrolledComposite_645,ini/mei/final,arquivo diferente
142090,FallbackScrolledComposite_646,ini/mei/final,ambos
142090,FallbackScrolledComposite_647,ini/mei/final,mesmo arquivo
142090,FastProgressReporter_586,ini/mei/final,mesmo arquivo
142090,FeatureSelectionDialog_835,ini/mei/final,arquivo diferente
142090,FieldEditorPreferencePage_273,ini/mei/final,ambos
142090,FieldEditorPreferencePage_276,ini/mei/final,mesmo arquivo
142090,FieldEditorPreferencePage_277,ini/mei/final,mesmo arquivo
142090,FieldEditorPreferencePage_278,ini/mei/final,mesmo arquivo
142090,FileInPlaceEditorInput_741,ini/mei/final,mesmo arquivo
142090,FileInPlaceEditorInput_742,ini/mei/final,ambos
142090,FileInPlaceEditorInput_743,ini/mei/final,mesmo arquivo
142090,FileInPlaceEditorInput_744,ini/mei/final,mesmo arquivo
142090,FileStatesPage_921,ini/mei/final,ambos
142090,FileStatesPage_923,ini/mei/final,mesmo arquivo
142090,FileStatesPage_924,ini/mei/final,mesmo arquivo
142090,FileStatesPage_926,ini/mei/final,mesmo arquivo
142090,FileStatesPage_927,ini/mei/final,mesmo arquivo
142090,FileStatesPage_928,ini/mei/final,mesmo arquivo
142090,FileStatesPage_929,ini/mei/final,mesmo arquivo
142090,FileStatesPage_931,ini/mei/final,mesmo arquivo
142090,FileSystemExporter_1109,ini/mei/final,mesmo arquivo
142090,FileSystemExporter_1110,ini/mei/final,mesmo arquivo
142090,FileSystemExportOperation_1100,ini/mei/final,mesmo arquivo
142090,FileSystemExportOperation_1102,ini/mei/final,mesmo arquivo
142090,FileSystemExportOperation_1104,ini/mei/final,mesmo arquivo
142090,FileSystemExportOperation_1105,ini/mei/final,mesmo arquivo
142090,FileSystemExportOperation_1107,ini/mei/final,mesmo arquivo
142090,FileSystemStructureProvider_1037,ini/mei/final,mesmo arquivo
142090,FileSystemStructureProvider_1038,ini/mei/final,mesmo arquivo
142090,FileSystemStructureProvider_1299,ini/mei/final,mesmo arquivo
142090,FileUtil_1588,ini/mei/final,mesmo arquivo
142090,FileUtil_1589,ini/mei/final,mesmo arquivo
142090,FilterAction_1404,ini/mei/final,ambos
142090,FilterHandler_1336,ini/mei/final,mesmo arquivo
142090,FontDescriptor_384,ini/mei/final,mesmo arquivo
142090,FontDialogCellEditor_1532,ini/mei/final,mesmo arquivo
142090,FontFieldEditor_285,ini/mei/final,mesmo arquivo
142090,FontFieldEditor_286,ini/mei/final,ambos
142090,FontFieldEditor_287,ini/mei/final,mesmo arquivo
142090,FontFieldEditor_288,ini/mei/final,mesmo arquivo
142090,FontPropertyDescriptor_1533,ini/mei/final,ambos
142090,FontRegistry_387,ini/mei/final,mesmo arquivo
142090,FontRegistry_391,ini/mei/final,mesmo arquivo
142090,FontRegistry_399,ini/mei/final,mesmo arquivo
142090,FontSection_1535,ini/mei/final,mesmo arquivo
142090,ForwardAction_1242,ini/mei/final,ambos
142090,ForwardAction_1243,ini/mei/final,ambos
142090,ForwardAction_1364,ini/mei/final,ambos
142090,ForwardAction_1365,unique/ini,ambos
142090,GlobalBuildAction_695,ini/mei/final,mesmo arquivo
142090,GlobalBuildAction_696,ini/mei/final,mesmo arquivo
142090,GlobalBuildAction_697,ini/mei/final,mesmo arquivo
142090,GlobalBuildAction_698,ini/mei/final,mesmo arquivo
142090,GoIntoAction_1369,ini/mei/final,ambos
142090,GridLayoutFactory_247,ini/mei/final,mesmo arquivo
142090,GridLayoutFactory_248,ini/mei/final,mesmo arquivo
142090,GridLayoutFactory_249,ini/mei/final,mesmo arquivo
142090,GridLayoutFactory_250,ini/mei/final,mesmo arquivo
142090,HeavyNullImageDecorator_2028,ini/mei/final,ambos
142090,HeavyNullTextDecorator_2029,ini/mei/final,ambos
142090,HeavyResourceView_1941,ini/mei/final,mesmo arquivo
142090,IDEActionFactory_753,ini/mei/final,mesmo arquivo
142090,IDEActionFactory_757,ini/mei/final,ambos
142090,IDEActionFactory_764,ini/mei/final,mesmo arquivo
142090,IDEActionFactory_767,ini/mei/final,ambos
142090,IDEApplication_660,ini/mei/final,mesmo arquivo
142090,IDEApplication_661,ini/mei/final,mesmo arquivo
142090,IDEApplication_663,ini/mei/final,mesmo arquivo
142090,IDEApplication_664,ini/mei/final,mesmo arquivo
142090,IDEApplication_665,ini/mei/final,mesmo arquivo
142090,IDEApplication_666,ini/mei/final,mesmo arquivo
142090,IDEApplication_667,ini/mei/final,mesmo arquivo
142090,IDEApplication_668,ini/mei/final,mesmo arquivo
142090,IDEApplication_669,ini/mei/final,ambos
142090,IDEPerspectivesPreferencePage_932,ini/mei/final,mesmo arquivo
142090,IDERegistryReader_1077,ini/mei/final,mesmo arquivo
142090,IDEStartupPreferencePage_671,ini/mei/final,mesmo arquivo
142090,IDEWorkspacePreferencePage_933,ini/mei/final,ambos
142090,IDEWorkspacePreferencePage_934,ini/mei/final,arquivo diferente
142090,IDEWorkspacePreferencePage_935,ini/mei/final,arquivo diferente
142090,IDEWorkspacePreferencePage_936,ini/mei/final,mesmo arquivo
142090,IDEWorkspacePreferencePage_937,ini/mei/final,mesmo arquivo
142090,IDE_750,ini/mei/final,mesmo arquivo
142090,ImageDescriptor_400,ini/mei/final,mesmo arquivo
142090,ImageDescriptor_401,ini/mei/final,mesmo arquivo
142090,ImageRegistry_403,ini/mei/final,mesmo arquivo
142090,ImageRegistry_404,ini/mei/final,mesmo arquivo
142090,ImportOperation_1301,ini/mei/final,mesmo arquivo
142090,ImportOperation_1302,ini/mei/final,mesmo arquivo
142090,ImportOperation_1303,ini/mei/final,mesmo arquivo
142090,ImportOperation_1304,ini/mei/final,mesmo arquivo
142090,ImportOperation_1307,ini/mei/final,mesmo arquivo
142090,ImportOperation_1309,ini/mei/final,mesmo arquivo
142090,ImportOperation_1310,ini/mei/final,mesmo arquivo
142090,ImportOperation_1311,ini/mei/final,mesmo arquivo
142090,ImportOperation_1312,ini/mei/final,mesmo arquivo
142090,ImportOperation_1313,ini/mei/final,mesmo arquivo
142090,ImportOperation_1314,ini/mei/final,mesmo arquivo
142090,ImportOperation_1315,ini/mei/final,mesmo arquivo
142090,ImportOperation_1316,ini/mei/final,mesmo arquivo
142090,ImportOperation_1317,ini/mei/final,mesmo arquivo
142090,ImportOperation_1319,ini/mei/final,mesmo arquivo
142090,InformationTwoFilter_1683,ini/mei/final,mesmo arquivo
142090,InputDialog_226,ini/mei/final,mesmo arquivo
142090,InputDialog_227,ini/mei/final,mesmo arquivo
142090,InputDialog_228,ini/mei/final,mesmo arquivo
142090,InputDialog_229,ini/mei/final,mesmo arquivo
142090,InputDialog_230,ini/mei/final,mesmo arquivo
142090,InputDialog_231,ini/mei/final,mesmo arquivo
142090,IntegerFieldEditor_293,ini/mei/final,mesmo arquivo
142090,IntegerFieldEditor_294,ini/mei/final,ambos
142090,LabelControlScenario_1555,ini/mei/final,mesmo arquivo
142090,LabelProvider_1684,ini/mei/final,mesmo arquivo
142090,LabelProvider_1685,ini/mei/final,mesmo arquivo
142090,LabelProvider_1686,ini/mei/final,mesmo arquivo
142090,LabelSection_1536,ini/mei/final,arquivo diferente
142090,LabelSection_1538,ini/mei/final,ambos
142090,LabelSection_1539,ini/mei/final,ambos
142090,LangAttributePointer_61,ini/mei/final,mesmo arquivo
142090,LayoutCache_654,ini/mei/final,mesmo arquivo
142090,LinkedResourceEditor_941,ini/mei/final,ambos
142090,LinkedResourceEditor_942,ini/mei/final,arquivo diferente
142090,LinkedResourceEditor_943,ini/mei/final,ambos
142090,LinkedResourcesPreferencePage_945,ini/mei/final,mesmo arquivo
142090,LinkedResourcesPreferencePage_946,ini/mei/final,ambos
142090,LinkedResourcesPreferencePage_947,ini/mei/final,mesmo arquivo
142090,LinkedResourcesPreferencePage_948,ini/mei/final,mesmo arquivo
142090,LinkedResourcesPreferencePage_949,ini/mei/final,arquivo diferente
142090,ListEditor_297,ini/mei/final,mesmo arquivo
142090,ListEditor_298,ini/mei/final,mesmo arquivo
142090,ListEditor_299,ini/mei/final,mesmo arquivo
142090,ListEditor_300,ini/mei/final,mesmo arquivo
142090,ListEditor_303,ini/mei/final,mesmo arquivo
142090,ListElementActionFilter_1901,ini/mei/final,mesmo arquivo
142090,ListViewer_544,ini/mei/final,mesmo arquivo
142090,ListViewer_545,ini/mei/final,arquivo diferente
142090,ListViewer_546,ini/mei/final,ambos
142090,MarkerHelpRegistryReader_1079,ini/mei/final,mesmo arquivo
142090,MarkerHelpRegistryReader_1080,ini/mei/final,mesmo arquivo
142090,MarkerHelpRegistryReader_1081,ini/mei/final,mesmo arquivo
142090,MarkerImageProviderRegistry_1084,ini/mei/final,mesmo arquivo
142090,MarkerImageProviderRegistry_1085,ini/mei/final,mesmo arquivo
142090,MarkerQueryResult_1089,ini/mei/final,mesmo arquivo
142090,MarkerQuery_1086,ini/mei/final,mesmo arquivo
142090,MarkerQuery_1087,ini/mei/final,mesmo arquivo
142090,MarkerType_1277,ini/mei/final,mesmo arquivo
142090,MarkerType_1278,ini/mei/final,mesmo arquivo
142090,MarkerType_1279,ini/mei/final,ambos
142090,MarkerType_1281,ini/mei/final,mesmo arquivo
142090,MarkerType_1282,ini/mei/final,mesmo arquivo
142090,MarkerType_1283,ini/mei/final,mesmo arquivo
142090,MessageDialogWithToggle_238,ini/mei/final,mesmo arquivo
142090,MessageDialogWithToggle_240,ini/mei/final,mesmo arquivo
142090,MessageDialogWithToggle_241,ini/mei/final,mesmo arquivo
142090,MessageDialog_233,ini/mei/final,mesmo arquivo
142090,MessageDialog_234,ini/mei/final,ambos
142090,MessageUtil_1459,ini/mei/final,mesmo arquivo
142090,MessageUtil_1491,ini/mei/final,mesmo arquivo
142090,MissingImageDescriptor_408,ini/mei/final,ambos
142090,MockEditorMatchingStrategy_1907,ini/mei/final,mesmo arquivo
142090,MockEditorPart_1908,ini/mei/final,arquivo diferente
142090,MockEditorPart_1909,ini/mei/final,arquivo diferente
142090,MockEditorPart_1911,ini/mei/final,arquivo diferente
142090,MockReusableEditorPart_1916,unique/ini,arquivo diferente
142090,MockReusableEditorPart_1917,unique/ini,arquivo diferente
142090,MultiPageContributor_1460,ini/mei/final,mesmo arquivo
142090,MultiPageEditorExample_1462,ini/mei/final,mesmo arquivo
142090,MultiPageEditorExample_1464,ini/mei/final,mesmo arquivo
142090,NameSection_1680,ini/mei/final,ambos
142090,NameSection_1681,ini/mei/final,ambos
142090,NameSection_1682,ini/mei/final,mesmo arquivo
142090,Name_1493,ini/mei/final,mesmo arquivo
142090,Name_1495,ini/mei/final,mesmo arquivo
142090,Name_1496,ini/mei/final,mesmo arquivo
142090,Name_1498,ini/mei/final,mesmo arquivo
142090,Name_1499,ini/mei/final,mesmo arquivo
142090,NavigatorSaveablesService_1349,ini/mei/final,mesmo arquivo
142090,NavigatorSaveablesService_1350,ini/mei/final,mesmo arquivo
142090,NewExampleAction_699,ini/mei/final,ambos
142090,NewExampleAction_700,ini/mei/final,ambos
142090,NewExampleAction_701,ini/mei/final,ambos
142090,NewProjectAction_702,ini/mei/final,ambos
142090,NewProjectAction_703,ini/mei/final,ambos
142090,NewProjectAction_704,ini/mei/final,arquivo diferente
142090,NewProjectAction_705,ini/mei/final,ambos
142090,NewWizardMenu_707,ini/mei/final,mesmo arquivo
142090,NullElementPointer_69,ini/mei/final,ambos
142090,NullEStructuralFeaturePointer_62,ini/mei/final,mesmo arquivo
142090,NullEStructuralFeaturePointer_63,ini/mei/final,mesmo arquivo
142090,NullEStructuralFeaturePointer_64,ini/mei/final,mesmo arquivo
142090,NullPointer_71,ini/mei/final,mesmo arquivo
142090,NullPointer_72,ini/mei/final,mesmo arquivo
142090,NullPointer_73,ini/mei/final,mesmo arquivo
142090,ObjectContributionsPerformance_1627,ini/mei/final,mesmo arquivo
142090,ObjectContributionsPerformance_1628,ini/mei/final,mesmo arquivo
142090,OleEditor_1430,ini/mei/final,mesmo arquivo
142090,OleEditor_1431,ini/mei/final,mesmo arquivo
142090,OleEditor_1432,ini/mei/final,mesmo arquivo
142090,OleMessages_1435,ini/mei/final,ambos
142090,OleMessages_1436,ini/mei/final,mesmo arquivo
142090,OpenBookmarkAction_1232,ini/mei/final,ambos
142090,OpenBookmarkAction_1233,ini/mei/final,mesmo arquivo
142090,OpenBookmarkAction_1234,ini/mei/final,mesmo arquivo
142090,OpenFileAction_708,ini/mei/final,mesmo arquivo
142090,OpenStrategy_453,ini/mei/final,mesmo arquivo
142090,OpenStrategy_454,ini/mei/final,mesmo arquivo
142090,OpenStrategy_455,ini/mei/final,mesmo arquivo
142090,OpenStrategy_456,ini/mei/final,mesmo arquivo
142090,OpenStrategy_457,ini/mei/final,mesmo arquivo
142090,OpenStrategy_459,ini/mei/final,mesmo arquivo
142090,OpenSystemEditorAction_709,ini/mei/final,ambos
142090,OpenWithMenu_710,ini/mei/final,arquivo diferente
142090,OpenWithMenu_711,ini/mei/final,mesmo arquivo
142090,OpenWithMenu_713,ini/mei/final,mesmo arquivo
142090,OpenWithMenu_714,ini/mei/final,mesmo arquivo
142090,OpenWithMenu_715,ini/mei/final,mesmo arquivo
142090,OpenWithMenu_716,ini/mei/final,mesmo arquivo
142090,OpenWithMenu_717,ini/mei/final,mesmo arquivo
142090,PasteAction_1342,ini/mei/final,ambos
142090,PasteAction_1343,ini/mei/final,mesmo arquivo
142090,PasteAction_1344,ini/mei/final,mesmo arquivo
142090,PasteBookmarkAction_1235,ini/mei/final,mesmo arquivo
142090,PathEditor_305,ini/mei/final,ambos
142090,PathEditor_306,ini/mei/final,mesmo arquivo
142090,PathEditor_307,ini/mei/final,mesmo arquivo
142090,PathVariableDialog_952,ini/mei/final,mesmo arquivo
142090,PathVariableDialog_954,ini/mei/final,mesmo arquivo
142090,PathVariableDialog_955,ini/mei/final,mesmo arquivo
142090,PathVariableDialog_957,ini/mei/final,mesmo arquivo
142090,PathVariableDialog_960,ini/mei/final,mesmo arquivo
142090,PathVariableDialog_961,ini/mei/final,mesmo arquivo
142090,PathVariableDialog_962,ini/mei/final,mesmo arquivo
142090,PathVariableSelectionDialog_772,ini/mei/final,mesmo arquivo
142090,PathVariableSelectionDialog_773,ini/mei/final,mesmo arquivo
142090,PathVariableSelectionDialog_774,ini/mei/final,mesmo arquivo
142090,PathVariableSelectionDialog_776,ini/mei/final,mesmo arquivo
142090,PathVariablesGroup_964,ini/mei/final,mesmo arquivo
142090,PathVariablesGroup_965,ini/mei/final,mesmo arquivo
142090,PathVariablesGroup_966,ini/mei/final,mesmo arquivo
142090,PathVariablesGroup_967,ini/mei/final,mesmo arquivo
142090,PathVariablesGroup_968,ini/mei/final,mesmo arquivo
142090,PathVariablesGroup_970,ini/mei/final,mesmo arquivo
