review_number,type_of_revisions,clone_exists
119297,multipla,no_clone
119301,multipla,no_clone
119302,multipla,no_clone
119310,multipla,uninteresting_clone
119311,multipla,no_clone
119313,multipla,no_clone
119315,multipla,review with at least one clone
119316,multipla,no_clone
119374,multipla,review with at least one clone
119375,multipla,no_clone
119376,multipla,no_clone
119377,multipla,no_clone
119379,multipla,no_clone
119380,multipla,no_clone
119381,multipla,no_clone
119382,multipla,uninteresting_clone
119383,multipla,no_clone
119384,multipla,uninteresting_clone
119385,multipla,uninteresting_clone
119386,multipla,no_clone
119387,multipla,no_clone
119408,multipla,no_clone
119447,multipla,no_clone
119448,multipla,uninteresting_clone
119449,multipla,no_clone
119450,multipla,no_clone
119451,multipla,no_clone
119452,multipla,uninteresting_clone
119453,multipla,uninteresting_clone
119454,multipla,no_clone
119455,multipla,no_clone
119456,multipla,review with at least one clone
119461,multipla,review with at least one clone
119462,multipla,no_clone
119463,multipla,no_clone
119464,multipla,no_clone
119466,multipla,no_clone
119467,multipla,no_clone
119468,multipla,no_clone
119644,multipla,no_clone
119645,multipla,no_clone
119646,multipla,no_clone
119648,unica,no_clone
119659,multipla,no_clone
119660,multipla,no_clone
119736,multipla,no_clone
119737,multipla,no_clone
119738,multipla,no_clone
119751,multipla,no_clone
119754,multipla,no_clone
119969,multipla,no_clone
119970,multipla,review with at least one clone
120007,multipla,review with at least one clone
120028,unica,no_clone
120118,multipla,no_clone
120122,unica,no_clone
120123,unica,no_clone
120124,unica,no_clone
120125,unica,no_clone
120126,unica,no_clone
120127,unica,no_clone
120128,unica,no_clone
120129,unica,no_clone
120130,unica,no_clone
120131,unica,no_clone
120132,unica,no_clone
120133,unica,no_clone
120136,multipla,no_clone
120137,multipla,no_clone
120219,unica,no_clone
120220,unica,no_clone
120221,multipla,no_clone
120303,multipla,no_clone
120337,multipla,no_clone
120438,multipla,no_clone
120472,multipla,no_clone
120496,unica,no_clone
120797,multipla,uninteresting_clone
120871,multipla,no_clone
120873,multipla,no_clone
120887,unica,no_clone
120973,multipla,review with at least one clone
120981,multipla,no_clone
120982,multipla,no_clone
120996,multipla,no_clone
121035,multipla,no_clone
121042,unica,no_clone
121044,unica,no_clone
121087,multipla,no_clone
121208,unica,no_clone
121382,multipla,no_clone
121400,multipla,no_clone
121498,multipla,no_clone
121506,multipla,no_clone
121509,multipla,no_clone
121525,unica,no_clone
121601,unica,no_clone
121602,multipla,no_clone
121604,multipla,no_clone
121688,multipla,no_clone
121696,unica,review with at least one clone
121697,unica,no_clone
121698,unica,no_clone
121699,multipla,no_clone
121700,multipla,no_clone
121766,multipla,no_clone
121769,unica,no_clone
121824,multipla,review with at least one clone
121825,unica,no_clone
121826,unica,no_clone
121827,multipla,no_clone
121899,unica,no_clone
121902,multipla,no_clone
121916,multipla,no_clone
122058,multipla,no_clone
122059,multipla,no_clone
122060,multipla,no_clone
122063,multipla,no_clone
122070,unica,no_clone
122094,unica,no_clone
122144,multipla,no_clone
122145,multipla,review with at least one clone
122146,multipla,no_clone
122147,multipla,no_clone
122148,multipla,review with at least one clone
122213,unica,no_clone
122286,multipla,no_clone
122287,multipla,no_clone
122288,multipla,no_clone
122394,multipla,review with at least one clone
122395,unica,review with at least one clone
122398,unica,review with at least one clone
122399,unica,review with at least one clone
122400,unica,review with at least one clone
122401,unica,review with at least one clone
122403,unica,review with at least one clone
122411,unica,review with at least one clone
122476,unica,no_clone
122548,multipla,no_clone
122597,multipla,no_clone
122600,multipla,no_clone
122605,multipla,no_clone
122625,multipla,no_clone
122626,unica,no_clone
122628,multipla,no_clone
122723,unica,no_clone
122726,multipla,review with at least one clone
122727,multipla,no_clone
122728,multipla,no_clone
122788,multipla,no_clone
122824,unica,no_clone
122907,unica,no_clone
122970,unica,no_clone
122971,unica,no_clone
122972,unica,no_clone
122977,multipla,review with at least one clone
123016,unica,no_clone
123017,multipla,no_clone
123034,multipla,no_clone
123035,multipla,no_clone
123036,unica,no_clone
123104,unica,review with at least one clone
123108,unica,no_clone
123110,unica,no_clone
123114,unica,no_clone
123118,multipla,no_clone
123119,multipla,no_clone
123124,unica,no_clone
123126,multipla,no_clone
123128,multipla,no_clone
123129,unica,no_clone
123136,unica,no_clone
123296,multipla,no_clone
123297,multipla,no_clone
123318,unica,no_clone
123325,unica,no_clone
123410,unica,no_clone
123427,multipla,no_clone
123531,multipla,no_clone
123580,unica,no_clone
123581,unica,no_clone
123691,unica,no_clone
123695,multipla,no_clone
123696,multipla,no_clone
123697,multipla,no_clone
123698,multipla,no_clone
123700,unica,no_clone
123703,unica,no_clone
123762,multipla,no_clone
123823,multipla,no_clone
123833,unica,no_clone
123884,unica,no_clone
123888,unica,no_clone
123892,multipla,no_clone
123953,multipla,no_clone
123954,multipla,no_clone
123955,multipla,no_clone
123956,multipla,no_clone
123957,multipla,no_clone
123958,multipla,review with at least one clone
123959,multipla,no_clone
123960,multipla,no_clone
123961,multipla,review with at least one clone
123962,multipla,review with at least one clone
123990,unica,no_clone
124017,unica,no_clone
124056,unica,no_clone
124086,unica,no_clone
124191,unica,no_clone
124227,unica,no_clone
124229,multipla,no_clone
124231,unica,no_clone
124232,unica,no_clone
124234,unica,no_clone
124235,multipla,no_clone
124251,multipla,no_clone
124271,multipla,no_clone
124272,multipla,no_clone
124283,unica,no_clone
124285,unica,no_clone
124287,multipla,no_clone
124288,multipla,no_clone
124301,multipla,no_clone
124302,multipla,no_clone
124306,unica,no_clone
124308,unica,no_clone
124315,unica,no_clone
124320,unica,no_clone
124321,unica,no_clone
124332,unica,no_clone
124355,multipla,no_clone
124374,multipla,no_clone
124406,multipla,no_clone
124423,multipla,no_clone
124435,multipla,no_clone
124446,multipla,no_clone
124479,unica,no_clone
124495,unica,no_clone
124501,unica,no_clone
124503,unica,no_clone
124523,unica,no_clone
124569,multipla,no_clone
124593,multipla,no_clone
124594,multipla,no_clone
124609,unica,no_clone
124655,multipla,no_clone
124732,unica,no_clone
124738,unica,no_clone
124757,unica,no_clone
124758,unica,no_clone
124759,unica,no_clone
124760,unica,no_clone
124777,multipla,no_clone
124804,multipla,no_clone
124805,unica,no_clone
124807,unica,no_clone
124828,unica,no_clone
124829,multipla,no_clone
124860,unica,no_clone
124864,unica,no_clone
124865,unica,no_clone
124868,unica,no_clone
124923,unica,no_clone
124937,unica,no_clone
124953,multipla,no_clone
124954,multipla,no_clone
124955,multipla,review with at least one clone
125002,unica,no_clone
125064,multipla,no_clone
125065,multipla,uninteresting_clone
125066,unica,no_clone
125357,multipla,no_clone
125482,unica,no_clone
125483,unica,no_clone
125484,unica,no_clone
125485,unica,no_clone
125486,multipla,no_clone
125487,unica,no_clone
125747,multipla,no_clone
125748,unica,no_clone
125752,unica,no_clone
125753,unica,no_clone
125754,multipla,no_clone
125755,multipla,no_clone
125767,unica,no_clone
125847,multipla,no_clone
125848,multipla,no_clone
125898,multipla,review with at least one clone
125908,multipla,no_clone
125987,multipla,uninteresting_clone
126048,multipla,uninteresting_clone
126142,multipla,no_clone
126144,multipla,no_clone
126160,unica,no_clone
126222,multipla,no_clone
126281,multipla,no_clone
126297,multipla,review with at least one clone
126359,unica,no_clone
126440,multipla,no_clone
126454,multipla,review with at least one clone
126518,unica,no_clone
126564,multipla,uninteresting_clone
126574,multipla,uninteresting_clone
126577,multipla,uninteresting_clone
126580,unica,no_clone
126634,multipla,no_clone
126675,unica,no_clone
126685,unica,no_clone
126688,unica,no_clone
126692,unica,no_clone
126693,unica,no_clone
126699,unica,no_clone
126701,unica,no_clone
126702,unica,no_clone
126722,unica,no_clone
126730,multipla,review with at least one clone
126742,multipla,no_clone
126836,unica,no_clone
126838,unica,no_clone
126840,unica,no_clone
126851,unica,no_clone
126852,unica,no_clone
126856,unica,no_clone
126859,unica,no_clone
126860,unica,no_clone
126862,unica,no_clone
126863,unica,no_clone
127067,unica,no_clone
127094,multipla,no_clone
127172,multipla,no_clone
127187,unica,no_clone
127227,unica,no_clone
127250,multipla,no_clone
127290,multipla,no_clone
127322,multipla,no_clone
127324,multipla,no_clone
127368,unica,review with at least one clone
127369,multipla,no_clone
127426,multipla,no_clone
127434,multipla,no_clone
127436,unica,no_clone
127447,multipla,uninteresting_clone
127472,multipla,no_clone
127473,multipla,no_clone
127519,unica,no_clone
127538,unica,no_clone
127546,multipla,no_clone
127548,unica,no_clone
127607,multipla,no_clone
127626,multipla,uninteresting_clone
127630,multipla,uninteresting_clone
127631,multipla,uninteresting_clone
127632,multipla,uninteresting_clone
127633,multipla,uninteresting_clone
127635,unica,no_clone
127636,multipla,uninteresting_clone
127641,multipla,no_clone
127648,unica,no_clone
127649,multipla,no_clone
127663,multipla,no_clone
127665,unica,no_clone
127666,unica,no_clone
127667,unica,uninteresting_clone
127668,multipla,no_clone
127669,multipla,no_clone
127670,multipla,no_clone
127671,multipla,no_clone
127722,multipla,review with at least one clone
127725,multipla,no_clone
127801,multipla,no_clone
127823,multipla,no_clone
127847,multipla,no_clone
127888,unica,no_clone
127889,unica,no_clone
127890,unica,no_clone
127897,unica,no_clone
127898,multipla,no_clone
127915,unica,no_clone
127919,unica,no_clone
127929,unica,no_clone
127930,multipla,no_clone
127947,multipla,no_clone
127955,multipla,no_clone
127963,multipla,no_clone
127967,multipla,uninteresting_clone
127968,multipla,uninteresting_clone
127969,multipla,uninteresting_clone
127970,multipla,no_clone
127971,multipla,no_clone
127972,multipla,no_clone
127973,multipla,no_clone
127974,multipla,no_clone
127975,multipla,no_clone
128032,multipla,no_clone
128035,unica,no_clone
128040,unica,no_clone
128046,multipla,no_clone
128057,multipla,uninteresting_clone
128058,multipla,no_clone
128059,multipla,no_clone
128071,multipla,no_clone
128082,multipla,no_clone
128083,multipla,no_clone
128084,multipla,no_clone
128089,unica,no_clone
128090,unica,no_clone
128091,multipla,no_clone
128094,multipla,no_clone
128095,multipla,no_clone
128096,unica,no_clone
128097,unica,no_clone
128098,multipla,no_clone
128111,multipla,no_clone
128144,multipla,no_clone
128146,unica,no_clone
128225,unica,no_clone
128231,unica,no_clone
128238,unica,no_clone
128240,multipla,no_clone
128281,multipla,no_clone
128286,unica,no_clone
128342,unica,no_clone
128345,multipla,uninteresting_clone
128346,multipla,no_clone
128347,unica,no_clone
128348,multipla,no_clone
128351,unica,no_clone
128352,multipla,no_clone
128353,unica,no_clone
128354,unica,no_clone
128393,multipla,no_clone
128397,multipla,no_clone
128398,multipla,no_clone
128399,multipla,review with at least one clone
128401,unica,no_clone
128402,unica,no_clone
128403,unica,no_clone
128404,unica,no_clone
128407,unica,no_clone
128408,unica,no_clone
128411,unica,no_clone
128477,unica,no_clone
128478,unica,no_clone
128483,multipla,no_clone
128485,unica,no_clone
128521,multipla,no_clone
128584,unica,uninteresting_clone
128587,unica,uninteresting_clone
128588,multipla,no_clone
128589,multipla,no_clone
128654,multipla,no_clone
128683,multipla,no_clone
128693,multipla,no_clone
128753,unica,uninteresting_clone
128765,unica,no_clone
128766,unica,no_clone
128789,unica,no_clone
128790,multipla,no_clone
128876,unica,no_clone
128889,multipla,no_clone
128946,multipla,no_clone
128947,unica,no_clone
128948,unica,no_clone
128949,unica,no_clone
128950,unica,no_clone
128951,multipla,no_clone
128952,unica,no_clone
128953,multipla,no_clone
128954,multipla,no_clone
128969,unica,no_clone
128970,unica,no_clone
128971,unica,no_clone
128972,unica,no_clone
128974,unica,no_clone
128975,unica,no_clone
128976,unica,no_clone
128977,unica,no_clone
128978,unica,no_clone
128982,unica,no_clone
128986,unica,no_clone
128987,unica,no_clone
128988,unica,no_clone
128989,unica,no_clone
128991,unica,no_clone
128992,multipla,no_clone
128999,multipla,no_clone
129003,unica,no_clone
129005,unica,no_clone
129009,multipla,no_clone
129034,unica,no_clone
129035,unica,no_clone
129068,unica,no_clone
129069,unica,no_clone
129073,multipla,no_clone
129074,unica,no_clone
129075,unica,no_clone
129171,unica,no_clone
129180,unica,no_clone
129181,unica,no_clone
129184,unica,no_clone
129186,unica,no_clone
129195,unica,no_clone
129196,unica,no_clone
129199,unica,no_clone
129213,unica,no_clone
129224,unica,no_clone
129284,multipla,no_clone
129285,multipla,no_clone
129302,unica,no_clone
129303,multipla,no_clone
129389,multipla,no_clone
129391,unica,no_clone
129392,unica,no_clone
129393,multipla,no_clone
129459,multipla,no_clone
129460,multipla,no_clone
129473,multipla,no_clone
129475,multipla,no_clone
129500,unica,no_clone
129501,multipla,no_clone
129502,multipla,no_clone
129567,multipla,no_clone
129577,multipla,no_clone
129581,multipla,no_clone
129582,unica,no_clone
129584,unica,no_clone
129585,unica,no_clone
129586,unica,no_clone
129587,unica,no_clone
129588,unica,no_clone
129589,unica,no_clone
129590,multipla,no_clone
129621,unica,no_clone
129622,unica,no_clone
129623,unica,no_clone
129626,unica,no_clone
129632,unica,no_clone
129633,unica,no_clone
129634,unica,no_clone
129637,unica,no_clone
129639,unica,no_clone
129640,unica,no_clone
129641,unica,no_clone
129643,unica,no_clone
129644,unica,no_clone
129645,unica,no_clone
129647,unica,no_clone
129648,unica,no_clone
