review_number,type_of_revisions,clone_exists
74343,unica,no_clone
74682,multipla,no_clone
74731,unica,no_clone
74768,unica,no_clone
74805,unica,no_clone
74828,unica,no_clone
74954,multipla,no_clone
75024,multipla,no_clone
75048,unica,no_clone
75115,multipla,no_clone
75116,multipla,no_clone
75133,multipla,no_clone
75188,multipla,review with at least one clone
75199,unica,no_clone
75215,multipla,no_clone
75364,unica,no_clone
75365,multipla,no_clone
75373,unica,no_clone
75523,multipla,no_clone
75525,multipla,no_clone
75530,multipla,no_clone
75531,unica,no_clone
75532,multipla,no_clone
75584,unica,review with at least one clone
75785,multipla,no_clone
75891,multipla,no_clone
75951,multipla,no_clone
75959,multipla,no_clone
76097,multipla,no_clone
76171,multipla,review with at least one clone
76475,unica,no_clone
76477,unica,no_clone
76481,multipla,no_clone
76590,unica,no_clone
76591,multipla,no_clone
76917,multipla,no_clone
76980,multipla,no_clone
76982,multipla,no_clone
76983,multipla,review with at least one clone
76994,multipla,no_clone
77002,multipla,review with at least one clone
77147,unica,no_clone
77213,multipla,no_clone
77346,multipla,no_clone
77356,multipla,review with at least one clone
77381,unica,no_clone
77410,multipla,uninteresting_clone
77461,multipla,review with at least one clone
77483,multipla,no_clone
77487,multipla,no_clone
77490,multipla,no_clone
77594,multipla,no_clone
77724,multipla,no_clone
77727,unica,no_clone
77813,multipla,no_clone
77820,multipla,no_clone
77821,multipla,no_clone
77822,multipla,review with at least one clone
77893,multipla,no_clone
77946,unica,no_clone
77954,multipla,no_clone
77956,multipla,review with at least one clone
78028,multipla,no_clone
78047,unica,review with at least one clone
78052,multipla,no_clone
78053,multipla,no_clone
78054,multipla,no_clone
78089,unica,uninteresting_clone
78178,multipla,no_clone
78207,multipla,no_clone
78208,unica,no_clone
78234,multipla,no_clone
78514,multipla,no_clone
78515,unica,no_clone
78516,unica,no_clone
78571,unica,no_clone
78581,multipla,no_clone
78582,unica,no_clone
78751,multipla,review with at least one clone
78818,multipla,no_clone
79039,multipla,review with at least one clone
79059,multipla,review with at least one clone
79093,multipla,no_clone
79241,unica,no_clone
79302,multipla,no_clone
79458,unica,no_clone
79510,unica,no_clone
79655,multipla,review with at least one clone
79783,multipla,no_clone
79894,multipla,no_clone
80005,unica,no_clone
80176,multipla,no_clone
80232,unica,review with at least one clone
80533,multipla,no_clone
80540,multipla,no_clone
80548,unica,no_clone
80555,unica,review with at least one clone
80556,unica,no_clone
80557,unica,no_clone
80558,multipla,no_clone
80559,multipla,no_clone
80882,multipla,no_clone
81045,unica,no_clone
81047,unica,no_clone
81070,unica,no_clone
81272,multipla,no_clone
81297,multipla,review with at least one clone
81376,unica,no_clone
81386,unica,no_clone
81395,multipla,no_clone
81546,unica,no_clone
81547,multipla,no_clone
81559,unica,no_clone
81572,multipla,review with at least one clone
81579,unica,no_clone
81582,unica,no_clone
81592,unica,no_clone
81608,unica,no_clone
81642,unica,no_clone
81683,multipla,no_clone
81713,multipla,no_clone
81736,multipla,no_clone
81740,multipla,no_clone
81868,multipla,no_clone
81962,unica,no_clone
81967,multipla,no_clone
81992,unica,review with at least one clone
82010,multipla,review with at least one clone
82054,unica,no_clone
82118,unica,no_clone
82124,multipla,no_clone
82135,unica,no_clone
82295,unica,no_clone
82338,multipla,no_clone
82721,multipla,no_clone
82768,multipla,no_clone
82884,multipla,no_clone
82969,multipla,review with at least one clone
82971,unica,no_clone
82973,multipla,no_clone
82977,multipla,no_clone
83075,unica,no_clone
83279,unica,no_clone
83312,unica,no_clone
83313,multipla,no_clone
83318,unica,no_clone
83339,multipla,no_clone
83393,unica,no_clone
83455,unica,no_clone
83500,unica,no_clone
83641,multipla,no_clone
83646,multipla,no_clone
83783,unica,no_clone
83841,multipla,no_clone
83875,multipla,no_clone
83901,multipla,review with at least one clone
83920,multipla,no_clone
83934,multipla,no_clone
84018,multipla,no_clone
84130,unica,no_clone
84150,unica,no_clone
84152,multipla,no_clone
84153,unica,no_clone
84178,multipla,no_clone
84194,unica,no_clone
84255,multipla,no_clone
84269,multipla,no_clone
84274,unica,no_clone
84299,multipla,no_clone
84301,multipla,no_clone
84437,multipla,no_clone
84438,multipla,uninteresting_clone
84439,multipla,no_clone
84459,multipla,no_clone
84522,multipla,review with at least one clone
84528,multipla,review with at least one clone
84539,multipla,review with at least one clone
84937,unica,no_clone
84938,multipla,review with at least one clone
85011,multipla,no_clone
85181,multipla,no_clone
85326,multipla,no_clone
85488,multipla,no_clone
85795,unica,no_clone
85841,unica,no_clone
85844,multipla,no_clone
86029,unica,no_clone
86285,multipla,no_clone
86287,multipla,no_clone
86335,multipla,no_clone
86336,unica,no_clone
86337,multipla,review with at least one clone
86414,multipla,no_clone
86419,multipla,no_clone
86746,multipla,no_clone
86923,multipla,no_clone
86924,multipla,no_clone
86975,multipla,no_clone
87040,unica,no_clone
87146,multipla,no_clone
87333,multipla,review with at least one clone
87359,multipla,no_clone
87372,multipla,review with at least one clone
87471,multipla,review with at least one clone
87472,multipla,no_clone
87497,multipla,review with at least one clone
87718,unica,no_clone
87722,unica,no_clone
87744,unica,no_clone
87746,unica,no_clone
87753,unica,no_clone
87754,unica,no_clone
87764,unica,no_clone
87768,multipla,no_clone
87770,multipla,no_clone
87822,unica,review with at least one clone
87825,multipla,no_clone
87826,unica,no_clone
87830,unica,no_clone
87831,unica,no_clone
87844,multipla,no_clone
87846,multipla,no_clone
87848,multipla,no_clone
87850,unica,no_clone
87904,unica,no_clone
87905,unica,no_clone
87911,multipla,no_clone
87932,multipla,review with at least one clone
88031,multipla,no_clone
88063,unica,no_clone
88130,unica,no_clone
88132,unica,no_clone
88133,multipla,no_clone
88159,unica,review with at least one clone
88162,multipla,no_clone
88216,multipla,no_clone
88222,unica,no_clone
88271,multipla,review with at least one clone
88310,multipla,no_clone
88434,multipla,review with at least one clone
88450,multipla,no_clone
88498,multipla,uninteresting_clone
88545,multipla,review with at least one clone
88595,unica,no_clone
88680,unica,no_clone
88681,unica,no_clone
88695,unica,no_clone
88696,unica,no_clone
88704,unica,review with at least one clone
88711,multipla,no_clone
88714,multipla,review with at least one clone
88734,unica,no_clone
89093,multipla,no_clone
89152,unica,no_clone
89157,multipla,no_clone
89270,multipla,no_clone
89293,multipla,no_clone
89561,unica,no_clone
89562,unica,no_clone
89563,unica,no_clone
89578,unica,no_clone
89611,multipla,no_clone
89805,multipla,no_clone
90102,unica,no_clone
90234,unica,no_clone
90258,multipla,no_clone
90324,unica,no_clone
90329,multipla,no_clone
90334,multipla,no_clone
90467,unica,no_clone
90535,multipla,no_clone
90595,unica,no_clone
90625,multipla,no_clone
90888,unica,no_clone
91101,unica,no_clone
91224,unica,no_clone
91431,multipla,no_clone
91439,unica,no_clone
91440,multipla,no_clone
91453,multipla,no_clone
91503,multipla,no_clone
91533,unica,no_clone
91559,unica,no_clone
91579,multipla,no_clone
91582,multipla,no_clone
91643,multipla,no_clone
91665,multipla,review with at least one clone
91739,unica,no_clone
91838,multipla,no_clone
92041,multipla,no_clone
92244,unica,no_clone
92334,multipla,no_clone
92335,multipla,no_clone
92336,multipla,no_clone
92433,unica,no_clone
92434,multipla,no_clone
92435,multipla,no_clone
92436,multipla,no_clone
92440,multipla,no_clone
92451,unica,no_clone
92452,multipla,no_clone
92549,unica,no_clone
92562,unica,no_clone
92573,multipla,no_clone
92587,multipla,no_clone
92594,unica,no_clone
92625,multipla,no_clone
92746,multipla,no_clone
92747,multipla,no_clone
92866,multipla,no_clone
92867,multipla,no_clone
92868,multipla,uninteresting_clone
92869,multipla,uninteresting_clone
92870,multipla,no_clone
92871,multipla,no_clone
93064,unica,no_clone
93083,multipla,no_clone
93178,multipla,no_clone
93179,multipla,no_clone
93181,unica,no_clone
93183,unica,no_clone
93389,unica,no_clone
93413,multipla,no_clone
93628,multipla,no_clone
93635,multipla,no_clone
93657,unica,no_clone
93667,multipla,no_clone
93923,multipla,no_clone
93972,unica,no_clone
94117,multipla,no_clone
94186,multipla,no_clone
94254,unica,no_clone
94255,unica,no_clone
94287,multipla,no_clone
94294,multipla,no_clone
94308,unica,no_clone
94326,multipla,no_clone
94347,unica,no_clone
94420,unica,no_clone
94469,unica,no_clone
94470,unica,no_clone
94499,unica,no_clone
94511,unica,no_clone
94732,unica,no_clone
94786,multipla,no_clone
94886,unica,no_clone
95119,multipla,no_clone
95272,unica,no_clone
95360,unica,no_clone
95361,unica,no_clone
95382,multipla,no_clone
95428,unica,no_clone
95454,multipla,no_clone
95484,multipla,no_clone
95505,multipla,no_clone
95506,multipla,no_clone
95507,unica,no_clone
95644,unica,no_clone
95652,unica,no_clone
95665,multipla,no_clone
95800,multipla,no_clone
96106,unica,no_clone
96107,multipla,no_clone
96238,multipla,no_clone
96245,multipla,review with at least one clone
96297,unica,no_clone
96461,multipla,no_clone
96463,unica,no_clone
96465,unica,no_clone
96482,multipla,review with at least one clone
96521,unica,no_clone
96524,multipla,no_clone
96525,multipla,no_clone
96537,unica,no_clone
96542,multipla,no_clone
96547,unica,no_clone
96590,multipla,no_clone
96643,unica,no_clone
96647,multipla,no_clone
96673,multipla,no_clone
96708,unica,no_clone
96728,multipla,no_clone
96736,multipla,no_clone
96742,multipla,no_clone
96890,multipla,no_clone
96904,multipla,no_clone
97058,unica,no_clone
97116,multipla,no_clone
97137,multipla,no_clone
97141,multipla,no_clone
97142,multipla,no_clone
97332,unica,no_clone
97449,unica,no_clone
97486,unica,no_clone
97506,multipla,no_clone
97645,multipla,no_clone
97646,unica,no_clone
97651,unica,no_clone
97659,unica,no_clone
97665,unica,no_clone
97666,unica,no_clone
98204,unica,no_clone
98213,unica,no_clone
98271,unica,no_clone
98589,multipla,no_clone
98592,multipla,no_clone
98593,multipla,no_clone
98597,multipla,no_clone
98598,multipla,no_clone
98599,multipla,no_clone
98616,unica,no_clone
98778,multipla,uninteresting_clone
98844,multipla,uninteresting_clone
98851,multipla,uninteresting_clone
98854,unica,no_clone
98905,unica,no_clone
99072,unica,no_clone
99075,unica,no_clone
99082,multipla,no_clone
99085,unica,no_clone
99190,unica,no_clone
99218,multipla,no_clone
99314,multipla,no_clone
99366,multipla,no_clone
99462,unica,no_clone
99548,unica,no_clone
99598,multipla,no_clone
99617,unica,no_clone
99636,multipla,no_clone
99649,multipla,no_clone
99658,multipla,no_clone
99659,multipla,no_clone
99660,multipla,no_clone
99661,multipla,no_clone
99666,multipla,no_clone
99726,unica,no_clone
99914,unica,no_clone
99933,unica,no_clone
99994,multipla,no_clone
100003,multipla,no_clone
100016,unica,no_clone
100045,multipla,review with at least one clone
100207,unica,no_clone
100339,multipla,review with at least one clone
100342,multipla,no_clone
100465,multipla,no_clone
100474,unica,no_clone
100475,unica,no_clone
100552,unica,no_clone
100677,unica,review with at least one clone
100738,multipla,review with at least one clone
100752,multipla,no_clone
100897,unica,no_clone
100917,multipla,review with at least one clone
100962,unica,no_clone
100965,multipla,no_clone
100966,multipla,no_clone
100980,multipla,no_clone
100996,multipla,no_clone
101078,multipla,no_clone
101120,unica,no_clone
101162,multipla,no_clone
101163,multipla,no_clone
101257,multipla,no_clone
101281,unica,no_clone
101335,multipla,no_clone
101336,multipla,no_clone
101416,unica,no_clone
101458,multipla,no_clone
101750,unica,no_clone
102295,multipla,review with at least one clone
102296,multipla,no_clone
102336,multipla,no_clone
102402,unica,no_clone
102411,multipla,no_clone
102412,multipla,no_clone
102413,multipla,no_clone
102414,multipla,no_clone
102415,multipla,no_clone
102424,multipla,no_clone
102471,multipla,no_clone
102790,multipla,review with at least one clone
102881,multipla,no_clone
102883,unica,no_clone
102892,unica,no_clone
102942,unica,no_clone
103103,multipla,no_clone
103194,unica,no_clone
103334,unica,no_clone
103342,multipla,no_clone
103350,multipla,no_clone
103424,multipla,no_clone
103562,multipla,no_clone
103672,unica,no_clone
103730,multipla,review with at least one clone
103736,unica,no_clone
103983,multipla,no_clone
103990,unica,no_clone
104059,multipla,no_clone
104062,unica,no_clone
104168,multipla,no_clone
104223,multipla,no_clone
104227,multipla,no_clone
104272,multipla,no_clone
104274,multipla,no_clone
104404,unica,no_clone
105309,multipla,no_clone
105317,unica,no_clone
105526,multipla,no_clone
106055,unica,no_clone
106056,unica,no_clone
106408,unica,no_clone
106412,unica,no_clone
106417,unica,no_clone
106420,unica,no_clone
110181,unica,no_clone
110356,multipla,no_clone
110482,multipla,review with at least one clone
110509,multipla,no_clone
110613,unica,no_clone
110951,multipla,no_clone
111008,unica,no_clone
111311,multipla,no_clone
111859,unica,no_clone
111861,multipla,no_clone
111869,multipla,no_clone
111892,multipla,no_clone
111897,unica,no_clone
112229,unica,no_clone
112597,unica,no_clone
112758,unica,no_clone
112767,multipla,no_clone
112768,multipla,no_clone
112769,multipla,no_clone
112774,unica,no_clone
112775,unica,no_clone
112778,unica,no_clone
112779,unica,no_clone
112785,unica,no_clone
112859,unica,review with at least one clone
113479,unica,no_clone
113518,unica,no_clone
113525,unica,no_clone
114581,multipla,no_clone
114724,unica,no_clone
114752,unica,no_clone
114753,multipla,no_clone
114766,multipla,no_clone
114777,unica,no_clone
114834,unica,no_clone
114835,unica,no_clone
114838,unica,no_clone
114841,unica,no_clone
114858,multipla,no_clone
114908,unica,no_clone
114934,multipla,no_clone
114963,unica,no_clone
